0.759222 0.709585 0.253151 0.421082 0.72778 0.404487 0.709027 0.242963 0.407292 0.379971 0.412465 0.284844 0.425915 0.747606 0.222227 0.445811 0.667796 0.684103 0.787706 0.336596 0.824543 0.672308 0.310471 0.56949 0.797567 0.313177 0.311688 0.452033 0.624945 0.581985 0.676889 0.813303 0.813624 0.113869 0.191247 0.457698 0.197378 0.278575 0.72427 0.626547 0.292438 0.484609 0.605063 0.868699 0.916641 0.938985 0.264985 0.463426 0.754346 0.128309 0.473564 0.450811 0.0700555 0.851803 0.70897 0.210471 0.225433 0.838616 0.16505 0.515334 0.332678 0.577533 0.678125 0.463608 0.538938 0.460883 0.345251
0.0345836 0.30472 0.688257 0.296396 0.151878 0.830755 0.270656 0.705392 0.18612 0.0855935 0.285097 0.43646 0.372679 0.342203 0.619907 0.402184 0.802182 0.252357 0.102975 0.361315 0.832553 0.377971 0.520338 0.952467 0.950084 0.274851 0.510368 0.241743 0.472949 0.98426 0.4628 0.920805 0.229338 0.706394 0.945254 0.0692465 0.408385 0.954266 0.502783 0.534844 0.487878 0.432714 0.676921 0.509694 0.0791219 0.889453 0.588741 0.900397 0.157845 0.519728 0.419732 0.185939 0.277397 0.981273 0.831517 0.198395 0.783724 0.472762 0.730013 0.639373 0.445218 0.45568 0.0907368 0.308432 0.0790233 0.603089 0.197008
0.737867 0.236079 0.905987 0.163612 0.801455 0.789823 0.393999 0.522067 0.411352 0.781861 0.303538 0.217715 0.358014 0.710752 0.80299 0.277269 0.832287 0.497475 0.174691 0.68881 0.732417 0.648917 0.444371 0.646489 0.15 0.175432 0.650843 0.298738 0.792569 0.159939 0.816026 0.681459 0.785289 0.478808 0.557274 0.697998 0.928214 0.831142 0.134644 0.663699 0.493744 0.80523 0.614058 0.815342 0.782061 0.631275 0.184718 0.711207 0.502769 0.587998 0.690468 0.487528 0.579977 0.150724 0.120252 0.450363 0.232817 0.595468 0.582292 0.836193 0.281514 0.79179 0.0816952 0.58345 0.422539 0.0764367 0.299662
0.406913 0.60774 0.235365 0.888679 0.150347 0.598991 0.130108 0.465818 0.799953 0.906878 0.654509 0.662954 0.700847 0.667325 0.699708 0.757919 0.835217 0.639181 0.133472 0.724555 0.431937 0.221379 0.744795 0.165751 0.322982 0.519271 0.473923 0.765148 0.0643418 0.0864424 0.189929 0.156351 0.333852 0.536644 0.599855 0.275072 0.689577 0.19779 0.302872 0.639899 0.438495 0.642982 0.347101 0.770074 0.690163 0.611067 0.849532 0.563339 0.700984 0.820902 0.477018 0.638812 0.400313 0.410067 0.170831 0.487954 0.320365 0.45388 0.311799 0.534668 0.563793 0.727767 0.172686 0.908368 0.786892 0.790459 0.666388
0.697707 0.432565 0.650329 0.886065 0.32866 0.576926 0.5231 0.0804626 0.131349 0.913496 0.785827 0.866454 0.212747 0.823783 0.847753 0.676257 0.832517 0.2925 0.610564 0.21335 0.712001 0.356027 0.216785 0.195093 0.295505 0.261591 0.869563 0.352044 0.657808 0.2174 0.561989 0.7218 0.383962 0.746319 0.703432 0.106694 0.187907 0.75822 0.201816 0.517488 0.417668 0.365065 0.665018 0.360463 0.308512 0.804057 0.356507 0.943264 0.087276 0.783484 0.290793 0.190144 0.470527 0.902304 0.564741 0.272694 0.357946 0.583892 0.444141 0.249423 0.11069 0.42077 0.250148 0.19635 0.427255 0.166715 0.91972
0.366889 0.168968 0.813781 0.0876092 0.292194 0.196944 0.0474148 0.170167 0.824802 0.870821 0.361464 0.48865 0.355685 0.10634 0.62222 0.292468 0.298657 0.123158 0.425022 0.806915 0.416828 0.557641 0.926793 0.550861 0.965941 0.565645 0.356676 0.87418 0.196643 0.147074 0.761803 0.502902 0.314983 0.717068 0.757271 0.415272 0.426634 0.525366 0.619129 0.447212 0.670502 0.188276 0.261648 0.28995 0.816619 0.42739 0.884718 0.69464 0.427738 0.307155 0.458497 0.645844 0.975257 0.665785 0.737384 0.748548 0.683891 0.195808 0.55079 0.920207 0.600589 0.761676 0.328637 0.281453 0.787329 0.708732 0.778588
0.714016 0.881501 0.176904 0.634695 0.711535 0.0981469 0.625998 0.384784 0.341088 0.0789262 0.559465 0.595646 0.648979 0.746728 0.607118 0.448744 0.408281 0.300895 0.297175 0.383012 0.142873 0.612706 0.426582 0.913838 0.397913 0.175577 0.0177265 0.281774 0.717683 0.843645 0.726312 0.0708082 0.40151 0.147809 0.213166 0.287687 0.348776 0.318675 0.608827 0.152412 0.246417 0.362974 0.899547 0.182009 0.640735 0.402981 0.570883 0.598252 0.124937 0.34749 0.112719 0.929093 0.741047 0.522298 0.490955 0.73954 0.292643 0.818033 0.440851 0.808306 0.209135 0.244249 0.593993 0.826288 0.47926 0.386219 0.75239
0.258321 0.819317 0.379246 0.0205974 0.821369 0.711872 0.457528 0.949384 0.180461 0.248375 0.738098 0.200232 0.840962 0.767172 0.358395 0.714787 0.539882 0.402164 0.275185 0.848634 0.27892 0.282218 0.0923014 0.0671531 0.467958 0.831471 0.319507 0.463262 0.637068 0.477994 0.355485 0.161198 0.502616 0.551768 0.267832 0.0490936 0.404112 0.295161 0.986425 0.139182 0.400888 0.0636832 0.280422 0.502962 0.916371 0.736086 0.500389 0.318221 0.712935 0.349348 0.939692 0.845911 0.230459 0.460436 0.420643 0.421765 0.98691 0.0312111 0.157387 0.134545 0.234522 0.625933 0.712727 0.529805 0.928588 0.514116 0.390586
0.822029 0.645048 0.127726 0.336057 0.826924 0.50213 0.746905 0.22639 0.42509 0.372115 0.462947 0.258065 0.307176 0.838116 0.29033 0.400381 0.620087 0.59807 0.738202 0.402018 0.862273 0.808464 0.32191 0.553829 0.982016 0.357137 0.355559 0.47438 0.582387 0.543457 0.794436 0.927488 0.970018 0.0576453 0.0416827 0.389199 0.0872808 0.155554 0.75432 0.624774 0.157685 0.556689 0.649158 0.898351 0.964333 0.938829 0.135507 0.384008 0.723391 0.0334727 0.473045 0.501229 0.0432744 0.91541 0.659732 0.106815 0.161053 0.907573 0.137574 0.561879 0.357323 0.539775 0.80089 0.555368 0.664324 0.37723 0.267176
0.321856 0.357278 0.0823576 0.156633 0.126679 0.887915 0.258419 0.279658 0.306937 0.546355 0.0935948 0.0463254 0.162834 0.53952 0.52926 0.592343 0.53172 0.544046 0.873644 0.73876 0.0907434 0.210643 0.274076 0.153384 0.396198 0.174056 0.79984 0.614809 0.872102 0.704029 0.686896 0.76468 0.815675 0.269549 0.461033 0.442337 0.687557 0.832009 0.39816 0.929349 0.484335 0.780112 0.19218 0.479307 0.418169 0.736892 0.706949 0.604564 0.601778 0.912996 0.440472 0.343792 0.837203 0.740497 0.314492 0.27169 0.0938515 0.43989 0.567092 0.859944 0.634736 0.171899 0.0861468 0.555527 0.565091 0.823022 0.489989
0.435948 0.95457 0.150069 0.143122 0.643574 0.731623 0.892575 0.110082 0.45117 0.890704 0.291965 0.392031 0.218792 0.81629 0.13167 0.640424 0.811794 0.742037 0.0874365 0.414357 0.553663 0.444413 0.453328 0.820352 0.0211516 0.577109 0.170245 0.784257 0.932012 0.59261 0.184627 0.671271 0.168758 0.139719 0.709747 0.593203 0.692056 0.482252 0.765216 0.274332 0.769776 0.0807731 0.317167 0.538532 0.797281 0.472925 0.919923 0.20393 0.28297 0.365042 0.636941 0.655456 0.888505 0.963874 0.95423 0.389733 0.464533 0.143818 0.848841 0.0487305 0.550513 0.940409 0.374562 0.662079 0.676208 0.110156 0.713054
0.768626 0.248869 0.824274 0.197525 0.838748 0.831361 0.319186 0.495651 0.510662 0.655383 0.320394 0.262326 0.290452 0.729877 0.834926 0.219152 0.760366 0.503355 0.132239 0.538381 0.764835 0.675711 0.452082 0.562198 0.201117 0.144945 0.617885 0.259341 0.765323 0.169416 0.818676 0.795062 0.768518 0.368814 0.584552 0.656221 0.89961 0.856304 0.0373015 0.778463 0.528457 0.733889 0.565438 0.83075 0.703353 0.485006 0.153682 0.751402 0.522416 0.529976 0.745413 0.3802 0.62676 0.215465 0.0672914 0.424347 0.186749 0.541736 0.608976 0.779192 0.249285 0.734824 0.141577 0.619409 0.433899 0.240436 0.280912
0.713891 0.737208 0.162262 0.468852 0.146975 0.486197 0.432489 0.291751 0.53862 0.609343 0.376076 0.502997 0.26753 0.807278 0.823719 0.145202 0.464674 0.707742 0.595869 0.318634 0.837209 0.0630559 0.605716 0.216299 0.4472 0.386755 0.349601 0.320174 0.41555 0.390798 0.203006 0.66426 0.731016 0.468885 0.967195 0.212262 0.55503 0.846632 0.0619501 0.566056 0.829465 0.657254 0.161381 0.176435 0.655705 0.703401 0.526397 0.810927 0.803547 0.834597 0.93324 0.748935 0.682935 0.252142 0.539176 0.693136 0.197198 0.402216 0.919712 0.745008 0.981325 0.404878 0.277082 0.706466 0.462376 0.728527 0.631946
0.50013 0.677179 0.329729 0.137929 0.549128 0.381794 0.174345 0.81783 0.202224 0.949262 0.241725 0.164483 0.187032 0.733989 0.350186 0.318284 0.53688 0.545393 0.0598086 0.834074 0.612721 0.403422 0.718224 0.543901 0.65923 0.397163 0.770363 0.129963 0.339212 0.246524 0.510374 0.206245 0.473724 0.625528 0.385342 0.174811 0.579568 0.651048 0.896666 0.545225 0.684213 0.376756 0.781681 0.141838 0.546873 0.920459 0.339029 0.252563 0.647958 0.452751 0.539409 0.255315 0.403138 0.513029 0.291653 0.221526 0.239364 0.705393 0.400137 0.142195 0.702802 0.563102 0.746606 0.168079 0.730497 0.328107 0.863224
0.237331 0.731075 0.527366 0.471807 0.23575 0.384676 0.581508 0.734109 0.368722 0.416197 0.85022 0.406787 0.656979 0.52821 0.427027 0.65501 0.176587 0.85574 0.280458 0.824917 0.221618 0.71153 0.144974 0.599554 0.649578 0.069276 0.472331 0.287676 0.404722 0.506814 0.733184 0.617534 0.73615 0.338542 0.29222 0.807451 0.204906 0.222446 0.755365 0.195792 0.430459 0.8951 0.23191 0.54072 0.768858 0.69506 0.641623 0.762664 0.160505 0.610067 0.393705 0.425741 0.182943 0.508401 0.647378 0.77377 0.528316 0.453092 0.70405 0.292658 0.442702 0.457519 0.116128 0.406795 0.55196 0.181145 0.649665
0.635479 0.153888 0.627503 0.64619 0.231661 0.595049 0.0186043 0.722067 0.387121 0.156862 0.807926 0.479313 0.183883 0.143917 0.551714 0.639284 0.173317 0.823453 0.344384 0.798796 0.531155 0.793711 0.743636 0.766744 0.31462 0.316844 0.848589 0.271974 0.689681 0.590492 0.240559 0.355574 0.274373 0.231054 0.288849 0.634824 0.525835 0.201075 0.482962 0.603453 0.149444 0.525266 0.661139 0.699785 0.437424 0.851684 0.68904 0.929676 0.751649 0.669509 0.876267 0.706307 0.73719 0.602763 0.756251 0.604329 0.826604 0.0427781 0.381594 0.434246 0.829175 0.800392 0.739729 0.463564 0.0881242 0.318961 0.626324
0.477763 0.810626 0.560664 0.108314 0.635571 0.140625 0.0637755 0.187228 0.157457 0.892318 0.349982 0.65378 0.610014 0.979496 0.442554 0.41011 0.78009 0.689267 0.824673 0.720213 0.345504 0.639804 0.76245 0.186132 0.205638 0.326282 0.749787 0.456565 0.100764 0.749738 0.262307 0.7587 0.206591 0.703136 0.300692 0.708327 0.866837 0.689822 0.391543 0.707998 0.315022 0.514173 0.601424 0.519561 0.0694053 0.807276 0.483444 0.682242 0.430234 0.678123 0.61057 0.852189 0.93467 0.651383 0.623155 0.214591 0.774199 0.19821 0.760425 0.141897 0.930041 0.788319 0.381463 0.104613 0.766904 0.165891 0.928485
0.726374 0.777514 0.506728 0.0761951 0.787884 0.2921 0.353962 0.420279 0.461211 0.235931 0.728277 0.416606 0.670707 0.162107 0.263769 0.0830492 0.153934 0.414479 0.445315 0.110059 0.781984 0.469185 0.580886 0.185018 0.897188 0.13465 0.360821 0.432146 0.323159 0.360194 0.65429 0.748647 0.455717 0.669446 0.649801 0.701012 0.289903 0.659622 0.520209 0.905807 0.827614 0.476781 0.190353 0.444305 0.606022 0.356815 0.866005 0.59529 0.583467 0.640764 0.556118 0.891914 0.0934947 0.197288 0.881985 0.108529 0.828759 0.870701 0.224178 0.139676 0.457551 0.352738 0.371286 0.646809 0.750082 0.568505 0.671926
0.445309 0.729349 0.361246 0.0908587 0.606016 0.294247 0.0579894 0.945037 0.121808 0.95448 0.13805 0.170419 0.0821132 0.821494 0.357445 0.340967 0.574972 0.60289 0.00556172 0.903455 0.66331 0.484244 0.780778 0.535146 0.647651 0.337133 0.884933 0.102736 0.286512 0.0789848 0.540367 0.0793007 0.410447 0.667772 0.305067 0.0975269 0.525023 0.61687 0.945661 0.599213 0.67314 0.251857 0.899597 0.114555 0.641972 0.924518 0.231149 0.178246 0.630429 0.472791 0.452993 0.246956 0.409026 0.445559 0.225773 0.0955876 0.141078 0.716566 0.319398 0.079283 0.798579 0.463885 0.766343 0.0242535 0.802584 0.380848 0.986818
0.699842 0.905022 0.30933 0.773558 0.791104 0.126202 0.709518 0.359327 0.360148 0.132436 0.441861 0.624686 0.67232 0.769527 0.616346 0.372717 0.287545 0.339998 0.323799 0.402638 0.122818 0.654177 0.49935 0.847646 0.429286 0.220876 0.0953085 0.281241 0.772823 0.919269 0.866774 0.0519151 0.490343 0.0667922 0.20692 0.398361 0.216245 0.295724 0.655929 0.0507922 0.285885 0.339105 0.810551 0.227853 0.593112 0.432682 0.589864 0.68832 0.138972 0.375574 0.129088 0.919165 0.701347 0.578525 0.385408 0.641759 0.172059 0.792629 0.539607 0.772892 0.185801 0.129092 0.620336 0.808516 0.575102 0.358298 0.770962
0.741959 0.483754 0.834937 0.262117 0.569687 0.471507 0.760708 0.436445 0.126486 0.213064 0.591785 0.849321 0.281567 0.462624 0.815563 0.30413 0.567637 0.268046 0.272866 0.796101 0.21462 0.275652 0.410825 0.293794 0.480084 0.514645 0.963718 0.750268 0.256739 0.567137 0.109198 0.346999 0.603 0.748415 0.159328 0.184931 0.796775 0.325595 0.211251 0.312073 0.192543 0.168908 0.650783 0.265806 0.658402 0.149106 0.20244 0.398644 0.395879 0.268084 0.444026 0.550049 0.749398 0.631741 0.130232 0.361195 0.590051 0.423984 0.656873 0.186136 0.555256 0.622981 0.689207 0.612563 0.78976 0.487519 0.659202
0.299374 0.858144 0.526722 0.690682 0.85566 0.606635 0.576979 0.896218 0.78481 0.338344 0.523056 0.0849819 0.502459 0.678065 0.685134 0.87078 0.473173 0.918694 0.80124 0.264665 0.808964 0.730643 0.546951 0.348033 0.81607 0.339043 0.469607 0.397208 0.22272 0.950244 0.58738 0.181248 0.388299 0.193632 0.651386 0.212692 0.418646 0.16063 0.790563 0.234985 0.192897 0.462242 0.611179 0.29522 0.142147 0.950847 0.35958 0.511228 0.341767 0.742887 0.484167 0.249935 0.473274 0.924316 0.72313 0.777588 0.371347 0.843489 0.33411 0.607722 0.560649 0.294444 0.633239 0.895747 0.148162 0.644173 0.519208
0.397845 0.263068 0.584761 0.541765 0.250679 0.77717 0.178992 0.527842 0.157529 0.767421 0.451501 0.714682 0.944856 0.298775 0.674056 0.667634 0.133705 0.149942 0.832968 0.160242 0.372581 0.847371 0.922783 0.822378 0.00815108 0.898515 0.958626 0.903257 0.0441977 0.0623624 0.178586 0.499341 0.125679 0.546416 0.791288 0.493985 0.925892 0.502822 0.620535 0.0980849 0.714315 0.11409 0.620098 0.553535 0.25705 0.902738 0.194241 0.431055 0.517698 0.909985 0.719451 0.623904 0.684065 0.23825 0.325916 0.505359 0.229091 0.730892 0.658117 0.35943 0.455858 0.980928 0.847422 0.551271 0.395311 0.742359 0.267942
0.435795 0.968385 0.176947 0.149021 0.632926 0.723256 0.879117 0.117231 0.46308 0.910173 0.288781 0.38456 0.226444 0.809987 0.121686 0.648067 0.823174 0.739906 0.0978847 0.411853 0.545813 0.416495 0.451956 0.830216 0.0363855 0.566897 0.162656 0.752562 0.918839 0.58783 0.184135 0.700804 0.185651 0.136114 0.746126 0.586623 0.705857 0.4701 0.778176 0.273967 0.790989 0.0660016 0.284405 0.529041 0.804772 0.48129 0.947171 0.218856 0.296689 0.333428 0.621303 0.656658 0.870779 0.956942 0.968927 0.368375 0.472292 0.142308 0.869035 0.0456971 0.558025 0.944946 0.364713 0.675464 0.653075 0.0913733 0.721294
0.670018 0.288687 0.866008 0.248866 0.763577 0.805873 0.338651 0.451225 0.44859 0.705447 0.302763 0.220358 0.403882 0.683829 0.832483 0.199897 0.690543 0.44797 0.113351 0.569926 0.664519 0.616905 0.48089 0.513963 0.215767 0.106808 0.575146 0.324181 0.765537 0.111958 0.818748 0.737789 0.744298 0.414729 0.619376 0.749472 0.784094 0.779412 0.0768468 0.734585 0.488362 0.752931 0.57375 0.822926 0.712006 0.455693 0.226717 0.782579 0.478017 0.520443 0.594244 0.488948 0.578668 0.163141 0.138962 0.418572 0.0913014 0.654386 0.636516 0.726593 0.153674 0.732943 0.0734019 0.470674 0.444895 0.1739 0.34973
0.460635 0.128598 0.808314 0.421652 0.819845 0.565212 0.0924529 0.771801 0.157749 0.424452 0.315674 0.285769 0.298331 0.49864 0.261268 0.323686 0.49491 0.826971 0.15858 0.032092 0.552096 0.848481 0.841601 0.160856 0.543788 0.621766 0.63812 0.405434 0.449235 0.378179 0.692376 0.449119 0.614164 0.833817 0.0483126 0.302551 0.243173 0.176721 0.43813 0.206651 0.346437 0.228256 0.842001 0.454934 0.457406 0.766213 0.763573 0.527654 0.920617 0.468528 0.933873 0.731625 0.0528617 0.359557 0.316156 0.314601 0.401998 0.838261 0.925168 0.220351 0.72031 0.669506 0.533583 0.31858 0.131031 0.589112 0.546285
0.120838 0.337748 0.701163 0.30153 0.272911 0.813408 0.248075 0.623477 0.292167 0.207195 0.259288 0.453191 0.331428 0.358422 0.554374 0.450777 0.802024 0.293626 0.153544 0.347723 0.802652 0.487734 0.562368 0.904232 0.926581 0.232566 0.460193 0.27048 0.485714 0.949214 0.418078 0.795795 0.180106 0.606283 0.849809 0.135528 0.498829 0.896666 0.523838 0.458591 0.526893 0.420078 0.619436 0.445959 0.0939481 0.777344 0.654074 0.789335 0.215498 0.513952 0.40041 0.31052 0.26766 0.905432 0.857748 0.30716 0.685575 0.442 0.64535 0.62458 0.44023 0.38017 0.108744 0.256317 0.0864301 0.632159 0.229527
0.478541 0.653201 0.634647 0.221506 0.634146 0.649668 0.569095 0.152031 0.313118 0.68721 0.355252 0.764965 0.234825 0.375482 0.714436 0.64323 0.603317 0.892804 0.613875 0.787963 0.734789 0.408883 0.455898 0.603469 0.667539 0.306175 0.835912 0.602965 0.21243 0.698746 0.781635 0.57383 0.357821 0.393641 0.760436 0.47502 0.326536 0.388185 0.431932 0.682491 0.793628 0.466726 0.068481 0.594366 0.738883 0.55811 0.184677 0.553552 0.192278 0.792602 0.509752 0.888299 0.424935 0.826233 0.767209 0.402213 0.201777 0.0845215 0.266064 0.682897 0.252136 0.482601 0.719895 0.607674 0.557179 0.483529 0.487921
0.882385 0.085287 0.441041 0.294517 0.168363 0.895206 0.635486 0.722341 0.685037 0.751071 0.6397 0.158935 0.176501 0.806089 0.501732 0.311354 0.689933 0.321097 0.363082 0.391989 0.117981 0.725392 0.427262 0.175765 0.528785 0.148886 0.347381 0.133265 0.418883 0.572842 0.365182 0.7316 0.869298 0.753541 0.426478 0.678208 0.225234 0.546488 0.422137 0.161428 0.652457 0.1558 0.845656 0.705124 0.56898 0.304062 0.196435 0.702232 0.953248 0.346479 0.244162 0.521167 0.420607 0.539836 0.689475 0.418583 0.807021 0.73435 0.519978 0.182172 0.37776 0.170632 0.592464 0.611984 0.470833 0.300622 0.932897
0.404633 0.285415 0.4769 0.0773751 0.214684 0.738901 0.267036 0.580399 0.832141 0.60616 0.110587 0.757652 0.68273 0.809698 0.685433 0.190687 0.872456 0.30986 0.71731 0.218218 0.532864 0.118943 0.287003 0.293955 0.37782 0.772215 0.719477 0.680625 0.477949 0.480164 0.865023 0.428836 0.617143 0.767499 0.309564 0.56132 0.674 0.42196 0.472543 0.741915 0.134503 0.157819 0.770592 0.724266 0.267416 0.389297 0.885428 0.141856 0.584831 0.328105 0.824406 0.155787 0.571937 0.273274 0.551546 0.414299 0.135851 0.71301 0.124953 0.454513 0.680706 0.536401 0.359799 0.63573 0.393428 0.758904 0.797111
